user,prob
TestA_00000,0.0
TestA_00001,1.0
TestA_00002,0.0
TestA_00003,1.0
TestA_00004,1.0
TestA_00005,0.0
TestA_00006,1.0
TestA_00007,1.0
TestA_00008,0.0
TestA_00009,1.0
TestA_00010,0.0
TestA_00011,1.0
TestA_00012,1.0
TestA_00013,1.0
TestA_00014,0.0
TestA_00015,0.0
TestA_00016,1.0
TestA_00017,0.0
TestA_00018,1.0
TestA_00019,1.0
TestA_00020,1.0
TestA_00021,0.0
TestA_00022,1.0
TestA_00023,0.0
TestA_00024,1.0
TestA_00025,1.0
TestA_00026,1.0
TestA_00027,1.0
TestA_00028,1.0
TestA_00029,0.0
TestA_00030,0.0
TestA_00031,1.0
TestA_00032,1.0
TestA_00033,1.0
TestA_00034,1.0
TestA_00035,1.0
TestA_00036,0.0
TestA_00037,0.0
TestA_00038,0.0
TestA_00039,1.0
TestA_00040,1.0
TestA_00041,1.0
TestA_00042,1.0
TestA_00043,1.0
TestA_00044,1.0
TestA_00045,1.0
TestA_00046,0.0
TestA_00047,1.0
TestA_00048,1.0
TestA_00049,0.0
TestA_00050,0.0
TestA_00051,1.0
TestA_00052,1.0
TestA_00053,0.0
TestA_00054,1.0
TestA_00055,1.0
TestA_00056,0.0
TestA_00057,1.0
TestA_00058,1.0
TestA_00059,1.0
TestA_00060,1.0
TestA_00061,1.0
TestA_00062,0.0
TestA_00063,1.0
TestA_00064,0.0
TestA_00065,1.0
TestA_00066,0.0
TestA_00067,0.0
TestA_00068,0.0
TestA_00069,0.0
TestA_00070,1.0
TestA_00071,1.0
TestA_00072,0.0
TestA_00073,1.0
TestA_00074,1.0
TestA_00075,1.0
TestA_00076,1.0
TestA_00077,1.0
TestA_00078,1.0
TestA_00079,0.0
TestA_00080,0.0
TestA_00081,1.0
TestA_00082,1.0
TestA_00083,0.0
TestA_00084,1.0
TestA_00085,1.0
TestA_00086,0.0
TestA_00087,0.0
TestA_00088,0.0
TestA_00089,1.0
TestA_00090,1.0
TestA_00091,1.0
TestA_00092,0.0
TestA_00093,1.0
TestA_00094,0.0
TestA_00095,1.0
TestA_00096,0.0
TestA_00097,0.0
TestA_00098,0.0
TestA_00099,1.0
TestA_00100,0.0
TestA_00101,1.0
TestA_00102,0.0
TestA_00103,1.0
TestA_00104,1.0
TestA_00105,1.0
TestA_00106,1.0
TestA_00107,1.0
TestA_00108,0.0
TestA_00109,1.0
TestA_00110,1.0
TestA_00111,1.0
TestA_00112,1.0
TestA_00113,0.0
TestA_00114,0.0
TestA_00115,1.0
TestA_00116,1.0
TestA_00117,0.0
TestA_00118,1.0
TestA_00119,1.0
TestA_00120,1.0
TestA_00121,0.0
TestA_00122,1.0
TestA_00123,1.0
TestA_00124,0.0
TestA_00125,1.0
TestA_00126,1.0
TestA_00127,1.0
TestA_00128,0.0
TestA_00129,1.0
TestA_00130,1.0
TestA_00131,1.0
TestA_00132,1.0
TestA_00133,0.0
TestA_00134,1.0
TestA_00135,0.0
TestA_00136,0.0
TestA_00137,0.0
TestA_00138,1.0
TestA_00139,0.0
TestA_00140,1.0
TestA_00141,0.0
TestA_00142,0.0
TestA_00143,1.0
TestA_00144,1.0
TestA_00145,0.0
TestA_00146,1.0
TestA_00147,1.0
TestA_00148,1.0
TestA_00149,1.0
TestA_00150,1.0
TestA_00151,0.0
TestA_00152,1.0
TestA_00153,0.0
TestA_00154,1.0
TestA_00155,1.0
TestA_00156,0.0
TestA_00157,1.0
TestA_00158,0.0
TestA_00159,1.0
TestA_00160,0.0
TestA_00161,1.0
TestA_00162,1.0
TestA_00163,0.0
TestA_00164,0.0
TestA_00165,1.0
TestA_00166,0.0
TestA_00167,0.0
TestA_00168,0.0
TestA_00169,0.0
TestA_00170,1.0
TestA_00171,1.0
TestA_00172,1.0
TestA_00173,1.0
TestA_00174,0.0
TestA_00175,1.0
TestA_00176,1.0
TestA_00177,1.0
TestA_00178,1.0
TestA_00179,0.0
TestA_00180,1.0
TestA_00181,1.0
TestA_00182,1.0
TestA_00183,0.0
TestA_00184,1.0
TestA_00185,0.0
TestA_00186,0.0
TestA_00187,0.0
TestA_00188,0.0
TestA_00189,0.0
TestA_00190,1.0
TestA_00191,1.0
TestA_00192,1.0
TestA_00193,0.0
TestA_00194,1.0
TestA_00195,1.0
TestA_00196,1.0
TestA_00197,1.0
TestA_00198,0.0
TestA_00199,1.0
TestA_00200,1.0
TestA_00201,1.0
TestA_00202,0.0
TestA_00203,1.0
TestA_00204,1.0
TestA_00205,0.0
TestA_00206,1.0
TestA_00207,0.0
TestA_00208,0.0
TestA_00209,1.0
TestA_00210,1.0
TestA_00211,1.0
TestA_00212,1.0
TestA_00213,0.0
TestA_00214,1.0
TestA_00215,1.0
TestA_00216,1.0
TestA_00217,0.0
TestA_00218,0.0
TestA_00219,0.0
TestA_00220,0.0
TestA_00221,1.0
TestA_00222,1.0
TestA_00223,0.0
TestA_00224,1.0
TestA_00225,1.0
TestA_00226,1.0
TestA_00227,1.0
TestA_00228,1.0
TestA_00229,0.0
TestA_00230,0.0
TestA_00231,1.0
TestA_00232,1.0
TestA_00233,1.0
TestA_00234,1.0
TestA_00235,1.0
TestA_00236,0.0
TestA_00237,1.0
TestA_00238,1.0
TestA_00239,1.0
TestA_00240,1.0
TestA_00241,1.0
TestA_00242,0.0
TestA_00243,0.0
TestA_00244,0.0
TestA_00245,1.0
TestA_00246,1.0
TestA_00247,1.0
TestA_00248,1.0
TestA_00249,0.0
TestA_00250,0.0
TestA_00251,1.0
TestA_00252,1.0
TestA_00253,1.0
TestA_00254,0.0
TestA_00255,1.0
TestA_00256,1.0
TestA_00257,1.0
TestA_00258,0.0
TestA_00259,1.0
TestA_00260,1.0
TestA_00261,1.0
TestA_00262,1.0
TestA_00263,1.0
TestA_00264,0.0
TestA_00265,1.0
TestA_00266,0.0
TestA_00267,0.0
TestA_00268,1.0
TestA_00269,1.0
TestA_00270,1.0
TestA_00271,1.0
TestA_00272,0.0
TestA_00273,1.0
TestA_00274,1.0
TestA_00275,1.0
TestA_00276,1.0
TestA_00277,0.0
TestA_00278,0.0
TestA_00279,0.0
TestA_00280,0.0
TestA_00281,1.0
TestA_00282,0.0
TestA_00283,1.0
TestA_00284,1.0
TestA_00285,1.0
TestA_00286,1.0
TestA_00287,0.0
TestA_00288,1.0
TestA_00289,1.0
TestA_00290,1.0
TestA_00291,0.0
TestA_00292,1.0
TestA_00293,1.0
TestA_00294,1.0
TestA_00295,0.0
TestA_00296,1.0
TestA_00297,1.0
TestA_00298,1.0
TestA_00299,0.0
TestA_00300,1.0
TestA_00301,0.0
TestA_00302,0.0
TestA_00303,1.0
TestA_00304,1.0
TestA_00305,1.0
TestA_00306,0.0
TestA_00307,1.0
TestA_00308,0.0
TestA_00309,1.0
TestA_00310,1.0
TestA_00311,1.0
TestA_00312,1.0
TestA_00313,0.0
