user,prob
TestA_00000,0.063700384930355
TestA_00001,0.2721625349043259
TestA_00002,0.023053517065813014
TestA_00003,0.36872572110576274
TestA_00004,0.26847155668823897
TestA_00005,0.15231854198819866
TestA_00006,0.3910116684269918
TestA_00007,0.2531537183072127
TestA_00008,0.207153357555315
TestA_00009,0.2542899905173403
TestA_00010,0.14172838559304873
TestA_00011,0.4995629129014902
TestA_00012,0.27637891310051776
TestA_00013,0.32698212602244303
TestA_00014,0.20120938008472544
TestA_00015,0.16533743007933585
TestA_00016,0.5000725120966217
TestA_00017,0.1563149226985657
TestA_00018,0.49229787756578486
TestA_00019,0.33372391963373293
TestA_00020,0.2552684999890117
TestA_00021,0.10141347759323535
TestA_00022,0.24391789016225235
TestA_00023,0.2188947436189827
TestA_00024,0.30481167907900286
TestA_00025,0.5257251323036567
TestA_00026,0.28236830906372956
TestA_00027,0.6144779493568752
TestA_00028,0.48712271364512655
TestA_00029,0.14461637388044835
TestA_00030,0.1821759258163519
TestA_00031,0.2845881942099201
TestA_00032,0.3714664689550566
TestA_00033,0.35970538009478753
TestA_00034,0.41336793621813145
TestA_00035,0.29441967367828903
TestA_00036,0.14534398044908314
TestA_00037,0.2266474722321915
TestA_00038,0.1697943517622908
TestA_00039,0.35016724395799537
TestA_00040,0.32875765571279736
TestA_00041,0.31207526891604764
TestA_00042,0.25144446432569606
TestA_00043,0.2510079661741817
TestA_00044,0.3608690492518899
TestA_00045,0.5302748919394206
TestA_00046,0.10366774412701342
TestA_00047,0.3209411115831958
TestA_00048,0.28361539390222623
TestA_00049,0.03922470798886193
TestA_00050,0.12486616483737689
TestA_00051,0.5079743355438571
TestA_00052,0.386872038788856
TestA_00053,0.03398659853055375
TestA_00054,0.3488113952421851
TestA_00055,0.3623473230833283
TestA_00056,0.05670210486602024
TestA_00057,0.3173461039825369
TestA_00058,0.4462764668232001
TestA_00059,0.24436327656125145
TestA_00060,0.30342164835802615
TestA_00061,0.279740918440659
TestA_00062,0.18371475924458996
TestA_00063,0.24479996578937435
TestA_00064,0.18682373428769966
TestA_00065,0.2594005040807085
TestA_00066,0.133983463656882
TestA_00067,0.048628686862307556
TestA_00068,0.003774650547420162
TestA_00069,0.15891115835665592
TestA_00070,0.2535267414514373
TestA_00071,0.24631389553113128
TestA_00072,0.16468444711715283
TestA_00073,0.25251251404230796
TestA_00074,0.32475895119566284
TestA_00075,0.24935188597611213
TestA_00076,0.3751465912840232
TestA_00077,0.2827757800018223
TestA_00078,0.2962229187438487
TestA_00079,0.20604807888957546
TestA_00080,0.2178303528540703
TestA_00081,0.37667992510063436
TestA_00082,0.25366523384878664
TestA_00083,0.1216128167886004
TestA_00084,0.29628729154670397
TestA_00085,0.2631377414920548
TestA_00086,0.20270800117528073
TestA_00087,0.16711370088130637
TestA_00088,0.1183225028196732
TestA_00089,0.33515864358825914
TestA_00090,0.3467301933142381
TestA_00091,0.27474695801479543
TestA_00092,0.2064128855073333
TestA_00093,0.480113326428243
TestA_00094,0.22074961721890257
TestA_00095,0.28277110340459927
TestA_00096,0.03203366808664025
TestA_00097,0.222902015078369
TestA_00098,0.11687646625857871
TestA_00099,0.6059019496857104
TestA_00100,0.20896722080280683
TestA_00101,0.5083741666828473
TestA_00102,0.1951619153518428
TestA_00103,0.34057151909003563
TestA_00104,0.3551055951008374
TestA_00105,0.4849036376069444
TestA_00106,0.40958978321778994
TestA_00107,0.5206190497027476
TestA_00108,0.17808293319056073
TestA_00109,0.2926757102921609
TestA_00110,0.2938771065876673
TestA_00111,0.27307426046346306
TestA_00112,0.2880499174512253
TestA_00113,0.12036265050442975
TestA_00114,0.06214436474453248
TestA_00115,0.30581241337794596
TestA_00116,0.268790589427215
TestA_00117,0.20957158204210738
TestA_00118,0.2364343937570365
TestA_00119,0.2657851769021886
TestA_00120,0.3993803134942711
TestA_00121,0.17545999862149508
TestA_00122,0.37801799134826713
TestA_00123,0.3752778690413549
TestA_00124,0.14359886311070283
TestA_00125,0.2777620860613308
TestA_00126,0.28120345987243955
TestA_00127,0.34394381908783156
TestA_00128,0.06534750587513295
TestA_00129,0.40965799247851487
TestA_00130,0.4609875772909832
TestA_00131,0.23510934029128286
TestA_00132,0.3729834600466042
TestA_00133,0.1993496837986386
TestA_00134,0.2581081594495114
TestA_00135,0.2038139624676639
TestA_00136,0.13137483496559682
TestA_00137,0.2209474199255661
TestA_00138,0.43754641186192167
TestA_00139,0.173809095464552
TestA_00140,0.3243795768262255
