user,prob
TestA_00000,0.1384790976746848
TestA_00001,0.5273782694183934
TestA_00002,0.0501163414474196
TestA_00003,0.5900816370816641
TestA_00004,0.5249815303170383
TestA_00005,0.3311272651917363
TestA_00006,0.6045530314460985
TestA_00007,0.5150348820176706
TestA_00008,0.45033338598981526
TestA_00009,0.515772721115156
TestA_00010,0.30810518607184506
TestA_00011,0.6750408525334352
TestA_00012,0.5301161773379985
TestA_00013,0.5629754065080799
TestA_00014,0.4374116958363597
TestA_00015,0.3594291958246432
TestA_00016,0.6753717611017025
TestA_00017,0.3398150493447081
TestA_00018,0.6703232971206395
TestA_00019,0.567353194567359
TestA_00020,0.5164081168759816
TestA_00021,0.2204640817244247
TestA_00022,0.5090375910144496
TestA_00023,0.47585813830213636
TestA_00024,0.5485790123889629
TestA_00025,0.6920293066906862
TestA_00026,0.5340053954959283
TestA_00027,0.749661006075893
TestA_00028,0.666962801068264
TestA_00029,0.31438342147923554
TestA_00030,0.3960346213398954
TestA_00031,0.535446879357091
TestA_00032,0.5918613434773095
TestA_00033,0.584224272788823
TestA_00034,0.6190700884533321
TestA_00035,0.5418309569339539
TestA_00036,0.3159651748893112
TestA_00037,0.49271189615693806
TestA_00038,0.36911815600498005
TestA_00039,0.5780306778948022
TestA_00040,0.5641283478654529
TestA_00041,0.5532956291662647
TestA_00042,0.5139249768348676
TestA_00043,0.5136415364767414
TestA_00044,0.5849799021116168
TestA_00045,0.6949836960645588
TestA_00046,0.22536466114568138
TestA_00047,0.5590526698592181
TestA_00048,0.5348151908456015
TestA_00049,0.0852711043236129
TestA_00050,0.2714481844290802
TestA_00051,0.6805028152882189
TestA_00052,0.6018649602525039
TestA_00053,0.07388390984902989
TestA_00054,0.5771502566507696
TestA_00055,0.5859398201839794
TestA_00056,0.12326544536091358
TestA_00057,0.5567182493393097
TestA_00058,0.6404392641709091
TestA_00059,0.5093268029618516
TestA_00060,0.5476763950376793
TestA_00061,0.5322992976887396
TestA_00062,0.39937991140128265
TestA_00063,0.5096103673956976
TestA_00064,0.4061385527993472
TestA_00065,0.5190912364160445
TestA_00066,0.2912683992540913
TestA_00067,0.10571453665719037
TestA_00068,0.008205762059609047
TestA_00069,0.34545903990577376
TestA_00070,0.5152771048385957
TestA_00071,0.5105934386565788
TestA_00072,0.3580096676459845
TestA_00073,0.5146185156118883
TestA_00074,0.5615317864906901
TestA_00075,0.5125661597247481
TestA_00076,0.5942510333013138
TestA_00077,0.5342699870141703
TestA_00078,0.5430018952882134
TestA_00079,0.44793060628168574
TestA_00080,0.47354424533493544
TestA_00081,0.5952467046108015
TestA_00082,0.5153670349667445
TestA_00083,0.26437568867087047
TestA_00084,0.543043695809548
TestA_00085,0.5215180139558797
TestA_00086,0.44066956777234945
TestA_00087,0.36329065408979644
TestA_00088,0.2572228322166809
TestA_00089,0.5682848334988696
TestA_00090,0.5757988268274273
TestA_00091,0.5290564662433737
TestA_00092,0.4487236641463768
TestA_00093,0.6624112509274305
